1
1578 29566
378 987 82
1212 989 24
1398 1298 40
1473 630 15
31 1487 20
1158 104 46
2 624 68
142 492 81
811 538 65
5 645 82
746 703 72
1476 894 28
817 923 62
1477 1024 68
879 1000 44
1058 598 62
1379 523 51
1225 599 67
304 812 2
1010 516 10
1199 1283 38
570 1401 71
337 665 59
480 1571 74
632 1495 23
978 1174 44
574 551 79
915 16 38
1470 233 74
988 1251 68
1538 660 15
421 610 9
260 1064 34
75 722 71
799 809 36
1259 1089 17
1563 459 33
587 1577 24
424 254 10
179 460 51
1473 611 45
1297 95 7
1161 630 68
712 676 53
852 160 36
1299 909 4
57 1424 13
57 1025 63
687 87 66
531 1126 43
934 1089 58
1058 1107 41
269 1268 31
1545 978 60
17 88 59
544 1519 49
1166 1007 51
515 660 67
1483 985 17
564 1438 53
348 569 56
36 133 33
814 1066 24
382 947 58
552 1046 76
762 1445 39
1552 1068 46
235 871 24
810 533 35
797 168 81
154 1230 9
102 301 76
547 712 69
1247 1053 48
575 661 71
1290 883 79
146 616 72
594 1416 24
109 987 13
865 375 69
1209 1563 22
455 644 33
65 737 48
186 140 44
1461 415 13
152 701 6
315 466 3
1523 391 30
1444 487 22
1198 914 21
413 406 42
1171 305 63
1020 1067 19
1007 999 21
1530 639 77
1520 941 81
752 907 44
1126 390 53
1342 246 50
760 963 6
1467 277 11
1301 189 17
408 1190 15
38 1463 6
1535 416 72
1294 1572 11
772 856 62
397 1111 32
268 695 28
343 662 34
608 520 46
105 570 32
1404 987 27
1481 1563 22
1514 421 28
255 1168 47
1136 1345 56
661 376 40
1518 1240 66
1469 266 39
1496 564 81
610 379 2
834 836 23
556 273 67
1114 1451 38
1416 902 37
1374 1369 40
484 1175 64
293 130 28
1475 364 36
755 375 26
1371 857 11
1296 1521 8
655 914 80
1153 484 79
1320 1132 9
330 896 79
327 1272 74
1285 1249 36
1343 1521 30
538 1300 75
1419 471 39
792 1287 40
620 577 16
488 1318 6
1543 815 31
642 474 65
107 98 3
230 1147 53
32 188 57
789 710 34
342 715 9
1010 1546 54
368 1120 58
1112 1113 33
1046 544 73
608 276 59
1413 743 14
192 262 77
1417 1332 62
861 1234 6
915 256 32
638 1498 70
24 605 21
1443 359 8
1047 762 80
922 31 51
531 1089 1
572 866 37
493 1306 44
550 274 29
541 774 48
1398 421 78
1125 481 34
626 603 6
1140 766 64
844 1171 66
956 922 80
1270 727 29
127 510 22
1447 760 7
667 1012 25
81 359 17
665 963 9
1345 1112 6
222 220 24
178 224 14
1423 234 35
1442 1142 7
1382 782 62
1078 563 10
1 584 37
799 645 25
619 862 81
584 1203 1
78 32 6
279 238 81
1159 494 43
1376 333 69
86 748 53
1533 1367 38
1463 1202 69
1456 1246 74
721 807 37
690 238 62
1504 709 9
543 953 16
539 1506 76
1124 1065 17
329 784 66
813 57 48
544 1156 58
1281 1261 48
354 94 80
301 155 43
1430 127 9
988 118 6
1306 133 2
31 628 76
276 258 44
1534 276 10
602 283 3
1232 159 41
867 837 54
1118 439 20
281 1387 34
1333 1235 68
294 150 79
242 1 16
1505 50 26
1329 1305 11
254 1266 3
915 1151 9
321 476 13
1335 1342 51
1262 138 5
425 81 64
530 701 55
983 149 58
513 36 76
737 1028 33
759 324 61
1517 813 64
92 872 56
1152 809 36
1012 758 77
248 1087 11
268 1409 49
1205 1018 15
1428 1212 36
1379 1435 22
738 206 27
1540 665 36
359 1537 69
206 1009 80
1400 1426 22
1121 68 21
785 786 44
903 1054 26
1558 777 1
1152 1243 60
441 1542 36
987 584 52
1448 952 55
741 568 20
955 7 18
1501 1464 52
962 527 34
707 759 36
1342 416 23
1035 595 8
741 1008 40
874 72 28
756 1542 51
958 1519 73
1190 157 24
702 825 55
1562 1494 8
1110 1050 30
1362 931 11
1129 1237 30
1045 776 81
906 320 12
975 1190 4
1372 1003 4
1222 1457 67
523 1463 7
408 1578 42
147 407 80
1462 232 58
426 298 3
629 100 53
1550 1096 77
454 421 35
941 263 76
356 1437 57
744 575 75
1425 1138 16
869 1419 76
5 349 82
490 367 5
1468 1261 49
1226 396 42
760 1348 43
574 1450 68
546 975 23
195 838 47
293 1508 62
67 949 79
1159 457 10
305 223 77
1569 960 17
548 1241 34
326 1005 63
571 14 35
1065 427 64
1519 987 48
605 1518 65
437 275 56
1009 825 67
564 1286 68
940 371 76
168 1431 27
971 816 60
1163 294 69
1347 320 33
16 954 68
1271 1057 69
204 1283 37
1396 1532 2
1265 1163 13
1503 1391 45
1290 884 10
683 1014 65
1037 53 47
1442 1445 53
1212 403 35
1314 701 42
1471 774 34
782 374 46
569 920 34
97 1433 19
604 1191 49
651 604 47
7 1170 7
981 739 70
26 1303 24
755 465 24
803 928 4
1438 460 74
508 825 76
361 583 70
1092 630 54
1105 258 41
914 575 56
536 765 7
138 744 15
1578 378 26
663 1574 39
772 1300 20
654 388 46
532 555 23
343 626 13
397 442 72
1091 1575 32
1452 1194 66
999 301 38
1319 448 14
626 426 48
1575 357 21
41 1216 27
111 688 21
1143 275 45
594 1450 9
1285 311 4
813 884 2
1445 119 78
923 351 29
846 584 61
14 744 54
1550 901 54
615 769 6
1155 241 80
420 722 4
460 814 64
1256 481 9
1438 487 45
241 300 71
390 60 66
467 1352 2
326 798 11
605 665 43
1475 1027 18
1173 1166 12
1318 1296 48
410 725 2
1316 26 81
1368 1270 10
680 525 58
757 182 19
209 262 5
1523 44 73
1310 1439 70
47 1050 26
54 1473 37
1408 398 17
580 320 54
729 935 56
688 355 20
991 168 67
388 1137 56
114 1128 11
873 1425 17
583 1297 3
255 306 59
996 285 14
841 5 23
1217 144 61
1532 400 17
967 446 44
394 357 61
726 1191 7
1460 688 47
1386 327 55
949 1274 11
1410 132 72
463 408 9
917 635 12
50 447 40
1499 1401 62
1197 4 25
1411 581 29
1335 286 49
538 1566 81
694 46 20
1305 513 68
881 1407 38
165 120 80
1123 1167 17
833 1465 17
1438 841 79
545 675 53
268 750 3
1183 744 24
1393 1204 45
911 1450 63
1038 982 7
501 267 41
1342 1092 62
1577 564 46
168 376 21
1158 422 48
744 725 15
804 1211 72
211 8 71
1474 221 4
802 1486 1
875 354 47
83 671 25
241 230 82
1061 1424 10
1531 376 42
543 1404 58
712 509 70
881 411 3
1295 1298 16
638 385 51
723 862 19
1113 1505 28
985 788 62
1464 1281 21
881 193 1
1478 894 63
1206 392 10
1513 8 63
561 751 20
638 314 7
211 1431 9
277 847 65
21 1317 70
1116 701 28
1446 957 23
189 1180 64
1115 41 53
16 1291 2
1545 882 19
1005 1453 33
517 417 60
608 1354 13
1331 1218 82
998 405 11
492 1231 31
762 1059 23
350 944 10
1501 1309 55
1508 1472 52
322 909 32
1500 816 81
1419 1522 6
292 45 52
1198 1069 58
974 689 10
1397 1526 36
607 672 33
1370 1123 48
41 1461 6
701 1049 79
760 1061 20
1256 378 7
339 107 51
1400 122 48
1423 1576 22
1227 1142 39
616 352 68
802 1418 55
752 575 70
604 1013 26
878 641 6
1377 135 26
1225 1013 47
615 792 12
154 660 21
937 1033 53
955 701 13
1212 682 69
123 1355 21
877 589 46
1232 612 19
1530 152 43
1572 241 20
1414 748 17
536 1419 25
1496 1084 25
611 1482 77
1055 177 9
646 648 12
660 407 27
1346 765 67
710 1452 42
470 1111 10
1070 1029 12
1197 781 74
1378 1040 9
550 758 11
735 517 15
872 895 70
782 909 9
704 562 13
77 702 13
235 240 68
1528 1520 26
1087 391 25
1200 831 50
554 34 69
1112 964 1
1267 218 5
698 1421 78
915 1001 4
1264 207 23
1376 701 13
1150 369 67
1310 581 73
821 1202 61
59 904 74
1522 1400 35
674 638 26
236 1515 11
429 679 12
325 1448 22
126 48 19
52 184 4
958 48 24
1056 940 26
806 1130 14
568 136 50
933 19 59
999 863 30
1449 114 28
725 719 82
462 1471 30
459 486 24
220 335 72
696 250 54
617 51 57
865 14 62
301 682 33
1112 369 71
133 1439 63
309 1039 2
1169 892 64
137 1219 62
723 934 29
1469 1549 35
1038 320 81
1068 191 81
1575 611 78
315 1461 72
319 1133 31
1127 1431 47
1396 1186 33
12 175 55
1385 250 40
1535 1569 49
999 601 47
1382 292 76
127 279 77
1070 524 71
411 679 28
1263 1282 82
685 97 30
795 513 3
469 706 9
1470 427 76
286 586 69
1053 199 77
1535 1526 4
88 27 46
894 606 82
380 627 26
82 1198 24
1517 1489 27
236 809 26
130 902 31
259 330 8
1126 1392 2
1263 1195 15
1249 943 38
144 1190 82
261 1325 16
561 210 26
372 690 24
348 1345 54
762 630 79
1224 176 44
1219 1369 31
1280 365 41
1158 303 57
1509 414 44
281 504 42
430 559 70
1445 1031 58
1367 1472 80
872 1169 48
827 1512 53
775 1167 48
277 386 4
225 48 32
423 1470 2
981 1370 17
811 1056 15
319 1381 69
818 1349 30
775 295 55
776 912 34
384 265 60
957 759 53
736 1193 56
404 330 81
1522 1369 13
1215 1315 25
1008 814 43
350 1297 56
707 665 7
389 1570 27
744 1457 74
1200 708 18
143 426 57
1067 517 67
653 1056 21
74 942 12
194 155 7
1370 666 59
1167 37 54
1507 400 62
1124 556 45
1362 217 36
688 1567 7
899 542 48
545 155 18
83 1409 42
734 272 21
717 1521 5
1161 839 12
624 1571 77
1198 1197 32
1380 924 48
767 206 32
342 1097 46
812 1401 23
1135 1153 9
874 1351 64
376 1459 27
620 952 13
24 1035 53
1550 1515 17
704 1375 18
29 590 37
1280 282 73
881 630 11
818 54 46
1165 1295 28
846 629 55
177 1505 40
939 116 18
448 753 19
602 1056 73
1435 1424 21
285 652 59
1219 422 19
1282 1006 3
1222 1277 42
1171 1459 43
369 570 65
851 1478 11
767 822 60
748 864 28
919 625 73
1150 777 5
230 108 48
303 219 76
574 361 56
1549 249 66
1360 1464 60
3 1110 52
1422 1492 73
1088 1215 21
1412 1374 32
733 1167 26
1550 1137 18
728 480 4
210 1197 52
410 10 73
1411 1141 18
237 233 39
648 189 57
904 1522 44
784 1118 11
1407 1292 59
1063 1454 58
1191 1091 68
360 95 55
1141 948 60
364 1043 11
1329 15 75
455 450 16
1081 664 59
1414 1240 2
278 819 8
855 1118 7
1546 102 2
889 1332 22
906 1425 25
830 445 75
679 167 44
780 474 2
1032 428 81
388 168 33
8 509 63
574 1486 54
429 317 2
548 453 32
875 1259 20
514 1492 15
109 1158 24
1405 508 76
1015 211 9
1487 1069 4
969 1146 64
605 494 3
166 318 45
1087 84 80
252 1272 45
992 1508 50
702 1190 71
850 1402 10
633 67 29
268 177 70
461 354 75
856 92 23
1230 1396 8
237 276 47
291 182 64
1542 1154 17
302 148 72
707 70 30
290 762 37
1193 624 37
14 1265 23
415 235 53
964 757 43
1235 1240 38
194 668 27
602 615 65
77 23 50
541 684 4
754 1197 80
122 823 59
300 1059 42
272 831 13
742 326 80
123 1425 9
1044 971 23
1157 1264 46
871 1182 56
1365 129 28
1090 1014 21
404 1408 41
494 936 44
866 1274 64
232 227 28
303 1079 9
801 1531 46
83 365 9
292 1100 50
43 611 59
1523 1294 82
6 1165 6
899 235 24
680 356 14
1202 990 4
1348 1248 23
1518 1020 57
1187 730 59
1054 175 46
1403 1212 36
567 446 18
1571 768 37
1523 1068 53
604 799 61
728 358 43
1430 1472 75
1314 258 61
1027 153 22
799 484 45
1248 265 39
1484 756 10
1497 1344 30
469 1150 44
524 1413 59
759 1208 2
241 745 25
544 1019 5
1059 710 58
233 1007 80
390 942 79
368 549 42
125 600 9
1521 260 65
1307 635 79
436 579 59
1304 1249 67
373 1278 77
257 1452 24
242 92 6
334 1047 32
1252 708 12
823 1201 47
412 1453 82
389 759 40
99 382 78
154 152 34
201 1534 14
1315 141 30
1519 77 74
943 1179 38
1414 1155 48
663 91 28
1525 1247 81
53 178 3
552 1133 38
1182 254 36
560 231 24
1020 1453 3
68 772 26
598 924 14
806 1469 20
153 1153 69
976 614 39
837 328 40
1243 847 68
772 141 3
126 1516 79
153 765 17
1006 934 10
135 299 3
882 1402 16
544 42 18
1354 1148 8
510 1341 55
1168 174 80
246 1366 68
1479 1516 25
1232 961 78
641 327 71
1357 1295 65
252 836 10
1467 1123 4
706 159 15
240 256 36
780 1174 18
236 29 35
368 532 12
528 325 2
706 675 17
1296 1538 42
244 781 69
1087 131 72
412 1454 2
1557 1521 78
646 815 46
653 1189 36
376 568 67
1553 90 14
768 74 18
762 776 79
71 392 73
1505 333 42
825 1286 10
617 537 20
602 1191 73
930 486 41
225 179 21
18 595 29
328 610 16
1168 1430 34
852 275 28
1109 350 65
578 565 69
132 1055 1
175 1451 55
671 78 12
947 68 5
618 1037 62
1147 1472 2
505 586 50
1171 1463 57
1027 913 35
1116 1056 21
198 981 9
822 1332 64
660 1293 13
543 1260 16
11 623 32
866 681 12
107 1112 7
1488 790 60
66 140 18
430 816 26
1339 111 33
370 1196 2
1354 817 35
247 192 30
1145 701 63
392 119 64
1501 1197 67
29 204 11
750 1310 26
731 218 77
1017 477 60
775 621 32
879 4 68
119 1050 75
1219 943 7
1038 391 73
154 939 65
50 306 59
1123 566 40
919 662 56
69 1084 44
1203 1255 60
1487 632 74
1278 1246 48
1484 1030 26
450 2 30
704 1075 4
241 135 72
1266 1286 68
321 464 6
1078 507 67
1123 748 19
344 636 74
1241 116 20
1365 975 34
493 522 24
808 912 7
1226 518 64
417 514 25
1371 1202 7
761 762 76
455 1095 56
481 339 8
1555 810 66
1148 346 25
1518 142 46
87 713 9
1451 122 5
952 423 71
751 1326 9
626 276 30
1080 210 56
1445 112 31
417 509 32
1522 584 10
1549 772 26
68 464 32
541 215 36
16 1551 20
1446 181 78
323 799 10
998 757 44
543 1062 5
277 592 24
136 56 73
1204 1466 46
1455 381 56
820 1422 49
1575 30 42
122 105 71
302 939 7
65 1094 67
594 1460 6
315 386 78
302 106 21
810 116 65
438 79 75
909 970 13
1085 756 35
1532 788 79
101 1044 48
1193 458 63
469 500 9
989 1529 51
763 503 3
1300 1435 20
742 1106 48
1211 80 8
424 874 26
273 1303 2
1443 188 10
1235 1204 15
364 1436 11
1265 267 28
1478 109 1
1172 802 59
138 850 60
272 674 3
1097 213 14
658 1311 60
125 687 38
1362 415 76
585 1375 60
23 777 55
1327 309 6
79 721 81
235 1241 57
57 1530 57
953 38 70
1559 887 67
1229 19 76
905 842 73
392 59 70
1215 833 8
1476 1401 27
1353 64 41
1036 866 57
1425 1527 77
927 216 11
1309 799 43
585 1243 66
916 236 7
11 1022 10
394 85 64
329 434 77
436 1044 35
909 1353 50
496 507 80
802 1204 31
1462 1272 19
1100 270 63
449 866 8
302 1385 80
1387 289 74
1260 733 35
642 926 63
681 289 50
1217 620 59
891 1049 49
1539 1041 63
834 1417 61
1221 188 12
1489 1232 55
386 89 15
483 1320 82
1555 1477 41
369 48 51
1047 82 60
1131 1034 29
1355 293 1
747 1153 30
1033 585 63
509 998 9
1250 1233 64
605 117 70
222 331 67
404 1195 44
862 49 74
472 233 30
303 18 67
1578 647 69
952 345 54
553 925 14
502 559 34
659 985 66
801 412 2
495 857 28
600 716 52
500 262 46
1047 566 21
764 1116 31
34 1327 35
1195 862 16
1100 1182 39
196 1123 3
478 1095 30
108 543 59
184 556 74
220 395 7
235 1481 54
7 1573 78
1338 863 23
795 479 59
728 754 30
712 598 51
289 1036 64
1413 1321 77
500 876 71
784 1164 43
1060 372 4
743 436 18
1401 1479 15
249 731 30
242 1027 15
1128 1449 55
679 1541 27
367 427 56
262 1423 29
763 159 8
875 985 15
1376 88 5
436 148 35
977 138 58
1240 1222 51
1469 533 26
1504 326 69
679 660 46
1103 194 5
1378 797 82
1392 502 30
913 1383 60
527 490 2
907 328 37
1140 938 76
22 1556 47
352 1496 12
182 470 25
873 308 69
1479 821 15
442 857 61
565 312 40
931 184 3
287 546 26
1053 797 29
1066 882 39
835 515 74
182 482 52
829 1323 76
656 665 44
999 621 49
1427 776 8
636 906 53
517 1514 14
1307 1506 30
1413 1267 45
1479 1060 9
378 1234 69
1151 940 4
1236 950 9
882 115 15
1053 1368 46
1245 492 37
1175 433 53
1193 469 22
47 410 2
489 262 59
604 758 17
1443 1336 70
201 1281 68
111 946 20
574 1009 3
828 304 27
357 412 42
596 768 29
1457 1181 38
346 1382 3
1525 324 40
359 442 70
1247 576 82
428 92 6
115 481 16
306 195 58
227 286 66
50 1480 33
1054 1003 59
304 197 6
235 470 76
1132 149 47
420 1106 63
217 1172 11
426 1024 18
736 547 43
154 1272 60
549 82 39
783 1375 9
68 1449 69
1159 382 77
53 1521 22
305 953 53
221 1526 2
541 1295 10
46 878 12
1098 1353 11
375 1505 71
1056 234 18
858 684 16
1243 1218 62
894 577 68
170 440 9
1413 765 29
493 460 50
1395 123 40
195 250 54
314 34 42
353 978 66
1058 498 60
1099 340 41
446 358 40
1153 1022 67
484 89 32
381 1127 53
1360 164 25
97 567 51
1550 578 59
1276 902 28
695 1515 64
241 1136 1
579 501 57
523 1163 64
656 1554 57
1231 557 62
802 448 80
1357 1047 53
268 1569 79
1524 1550 5
585 1529 16
21 1555 23
847 1434 65
700 1121 23
923 36 5
1385 798 75
985 241 74
1456 1123 48
1398 498 78
777 1017 18
872 826 25
1322 553 18
477 57 23
1114 1550 80
1246 952 72
561 1554 15
721 1483 26
1475 749 55
339 1190 45
317 788 53
858 371 50
1275 784 46
39 1442 29
1491 171 5
1560 20 6
5 907 41
710 1376 31
236 1259 55
599 1130 52
1451 311 7
878 1229 78
1486 1191 23
1525 121 82
1407 59 75
846 451 18
211 988 76
45 938 9
1377 1104 28
1468 625 17
393 460 4
354 978 35
800 518 51
82 993 40
1397 1253 33
822 1269 22
1011 310 3
1306 675 48
751 586 64
357 400 50
1130 1017 22
419 1274 22
676 1325 58
350 1407 70
1499 1038 17
1576 945 54
193 913 69
1472 92 61
1037 911 5
556 1096 34
889 359 62
987 368 27
1005 758 5
983 1095 29
846 1194 11
1116 863 5
1566 748 43
1275 588 19
1343 1236 12
837 363 3
753 993 6
244 1233 72
1075 1468 79
965 502 14
1437 764 76
939 655 60
376 591 39
1174 423 72
88 1394 20
201 147 42
1473 788 82
1383 1109 52
1132 1421 27
1031 1266 5
1052 1144 10
138 548 53
567 819 82
21 844 22
1294 816 29
1256 768 7
1514 1082 35
1438 1501 53
48 801 33
729 1528 7
501 621 7
1466 1515 73
1135 656 79
1301 816 5
1402 442 22
1546 425 70
1408 507 76
946 416 77
1029 39 42
876 604 80
234 926 6
1183 1195 53
463 1171 28
748 231 12
266 655 60
892 33 66
1516 1134 40
667 61 37
600 1007 78
311 1528 59
1503 56 77
1097 187 75
808 346 9
1332 541 4
1507 455 64
342 584 63
1511 36 1
649 689 18
1076 1210 16
739 1029 30
298 766 45
500 301 57
416 370 39
720 957 10
1148 788 37
1000 878 19
720 887 25
174 109 75
84 949 53
208 123 82
87 1413 3
540 503 48
66 1337 12
480 614 7
1396 149 29
1125 264 82
481 320 21
1524 982 16
1305 1077 9
1020 503 15
1552 1184 12
1396 458 49
1443 1046 54
304 515 74
408 1484 4
306 1399 37
1266 548 7
280 1233 5
864 746 18
1397 1512 76
840 1099 40
1344 579 37
1502 503 37
62 46 9
1065 1123 52
881 809 37
453 1116 49
505 955 9
839 826 34
511 669 4
1548 540 5
621 1412 45
403 1088 12
349 849 48
465 531 52
965 537 49
1253 310 65
1524 911 24
382 1175 16
1572 1074 66
114 581 54
826 495 40
433 119 19
376 1339 43
1389 328 64
1246 1213 44
918 1488 47
748 1159 6
480 84 70
774 429 56
617 1340 73
1152 1254 61
473 407 65
1344 1038 34
127 65 79
1560 431 48
376 1532 49
1124 613 56
167 1259 57
1508 1491 54
1397 804 16
358 275 7
865 1381 10
407 8 80
468 728 59
1419 1260 47
1138 36 70
828 127 3
966 442 9
954 1248 46
1474 809 36
582 1355 23
176 609 32
799 1022 9
630 587 56
206 599 65
642 485 18
1548 134 70
1541 974 48
1416 789 27
583 495 2
467 761 80
1459 1432 82
1043 20 39
1544 725 58
1562 89 2
1442 922 63
316 105 20
889 834 71
1329 1325 68
19 385 22
55 840 60
1007 904 28
1005 685 6
951 640 36
88 1024 71
892 148 41
1185 635 24
404 30 40
176 1359 10
1282 37 39
962 1204 65
1155 147 65
1019 725 16
598 727 13
1564 538 73
412 1200 18
1501 466 44
1088 28 25
320 1367 47
577 1251 9
1226 1341 12
1010 975 77
1551 256 9
1537 1288 58
1106 387 37
1171 369 40
1185 757 41
339 1054 34
933 925 70
1122 425 40
308 58 26
742 913 46
185 678 46
1061 888 55
1349 458 42
421 405 42
852 178 30
424 880 61
474 900 46
1095 1547 82
165 542 66
1184 1249 55
813 244 23
1479 1327 39
658 257 27
1064 1149 28
157 140 61
132 119 20
477 490 57
938 339 34
318 1264 81
354 104 39
812 1269 53
526 312 81
487 172 9
242 1097 77
699 908 37
987 492 81
165 944 48
475 1573 17
397 129 60
1417 1329 31
616 1038 36
1192 278 55
1104 1135 71
162 1047 37
424 1464 8
422 955 51
1339 861 33
1354 581 26
781 556 18
149 773 77
128 1534 39
218 309 2
869 775 57
5 179 1
1153 593 26
976 99 77
792 109 57
1147 816 36
872 555 4
526 929 5
363 1490 75
561 510 81
246 350 8
1049 590 57
369 849 13
462 349 57
663 1199 75
861 1333 5
558 629 59
1483 922 3
1152 699 17
513 1205 64
74 980 9
841 1022 6
1497 756 10
1502 282 52
1381 1383 74
1429 240 17
1492 227 74
1230 680 27
677 62 75
716 920 24
604 501 11
1134 371 61
1454 1213 72
176 96 1
1158 1084 50
1116 987 69
687 1144 45
1432 166 53
621 238 66
57 677 76
1269 1016 70
1037 547 24
1549 223 60
919 664 23
222 1087 32
207 1071 24
1161 705 12
1225 1435 63
1445 984 40
1410 336 63
324 998 52
238 974 47
911 1511 58
1513 839 60
867 1554 41
858 501 49
1192 448 2
244 1033 39
1495 732 10
707 961 51
786 1325 63
246 527 35
420 89 13
227 551 9
1062 302 10
257 189 39
168 650 35
73 496 74
221 140 36
732 185 39
195 689 39
160 264 51
986 657 68
1475 1119 3
667 41 47
382 766 72
801 546 34
1261 991 81
1032 1299 19
784 458 30
1398 1556 20
364 1369 63
248 707 6
1205 1010 54
622 1003 73
1105 509 81
671 969 76
415 473 10
364 396 19
310 309 62
711 1243 58
906 661 71
969 1078 28
120 699 19
726 854 35
117 1223 64
531 1273 63
851 194 7
920 695 1
503 495 79
164 1202 56
1375 1199 19
301 1478 41
910 526 76
1304 1182 76
333 286 79
777 1300 37
649 1062 29
999 645 31
59 369 53
1512 1180 65
459 1239 1
280 471 3
274 812 10
1210 72 47
726 246 29
94 238 59
919 1036 44
691 871 29
206 254 10
474 1339 4
326 1474 12
1514 1255 72
1281 394 32
139 1170 10
1144 1400 55
277 562 66
746 1371 36
1381 101 54
1418 584 69
944 783 9
708 1373 63
569 69 32
1005 129 44
322 454 80
1458 1390 46
1426 20 3
974 484 2
126 1567 72
1153 719 47
700 1093 10
162 1482 34
629 329 40
210 318 37
686 206 70
338 682 17
911 997 80
1565 843 50
162 377 42
241 165 41
945 1545 12
1289 293 39
1232 559 74
1440 494 53
1265 760 57
1355 115 11
1321 161 57
631 700 55
1028 1064 35
24 168 79
301 440 24
1374 771 27
892 256 20
601 1568 64
144 754 4
181 1544 41
542 372 7
715 572 34
1043 1380 15
207 1305 74
203 786 28
48 111 66
1084 1531 9
1444 1249 44
618 1369 22
1253 1250 32
611 714 6
1575 881 40
793 427 24
433 1150 43
648 1012 9
1374 432 81
792 797 60
834 514 15
149 787 28
111 1068 41
253 38 46
646 1263 73
1560 1421 42
582 401 54
840 1392 30
81 134 43
1486 1331 42
654 1380 13
835 1382 44
284 720 57
1423 517 58
1094 1249 77
1343 483 46
1562 918 26
1331 1501 29
1399 1081 16
1445 1118 68
1411 1154 26
324 823 36
1154 797 46
894 1286 21
805 613 7
394 1256 45
1331 80 12
1523 123 55
934 208 32
205 535 9
118 973 19
1249 8 45
1505 1370 46
192 5 70
1120 1486 15
1344 998 43
477 503 41
905 1533 47
1472 1237 63
1439 713 60
507 480 64
1262 394 54
257 1436 27
420 231 78
1544 322 2
1246 1564 24
235 914 72
1238 581 6
767 1450 80
1498 74 51
172 1276 82
1289 1232 27
459 791 8
225 97 78
1137 836 58
1145 53 49
1494 1519 80
668 1387 16
906 845 44
574 351 28
1191 694 4
102 399 65
359 1323 51
1095 927 35
850 209 1
1159 1226 25
1401 862 7
1283 1372 19
781 444 22
1181 787 64
43 119 51
1491 112 17
181 125 21
1568 358 75
316 448 39
985 1576 26
4 392 68
1082 1233 59
30 728 4
1026 1353 66
398 145 32
972 1034 60
562 1103 14
331 945 61
493 976 28
139 525 22
345 1489 8
12 965 80
1414 137 61
818 446 50
928 1489 40
1071 980 30
486 1376 37
1085 7 73
671 877 16
961 395 51
1551 199 59
215 902 32
725 937 82
777 249 75
1403 806 22
532 926 53
